disease_id,crop_name,disease_name,region,year,infection_rate,area_affected,severity,temperature,humidity,rainfall,leaf_color,spot_pattern,spot_color,leaf_texture,damage_type,fungicide_effective,treatment_days,recovery_rate,yield_loss
12146,Garlic,Bacterial Leaf Blight,Tamil Nadu,2021,87.2190026076697,43.46879212731828,Medium,36.12331618991534,40.778501164338984,194.32638019034044,Green,Angular,Red,Fuzzy,Root,No,36,86.83879581375594,99.14718341346436
12147,Mango,Bacterial Leaf Blight,Punjab,2021,17.689428168401445,14.62521519865123,Medium,12.457281936975484,72.79368386444374,0.7761599502212224,Reddish,Irregular,Black,Fuzzy,Flower,No,6,87.55408724870934,76.92930563881679
12148,Chilli,Leaf Rust,Punjab,2024,47.09579014695658,67.55278887306656,High,38.11581115427769,86.59613861453737,143.08894918302008,Reddish,Circular,Red,Powdery,Leaf,No,11,50.46513637554958,35.108916366485744
12149,Apple,Bacterial Leaf Blight,Rajasthan,2021,51.47734076928353,38.667181428731986,High,26.4805755731507,50.33133288563131,61.90287597057451,Black,Angular,Black,Smooth,Leaf,Partial,34,23.871680801651685,65.98117896074903
12150,Ginger,Early Blight,Rajasthan,2022,73.44212645885632,87.78420774893728,High,35.78576122564718,53.21980348073491,127.6450250220473,Brown,Circular,Red,Powdery,Leaf,Yes,7,39.70637281266286,60.6597243003377
12151,Apple,Leaf Rust,Punjab,2022,18.657871762357214,28.980206346735994,Low,26.36445357352744,64.45683718085706,103.12189007431468,Brown,Circular,Black,Smooth,Flower,No,13,65.51968414594592,13.16484989186627
12152,Cabbage,Brown Spot,Maharashtra,2020,49.678669450058564,76.06089281685327,Low,23.541362099117876,97.44014920855889,193.64056105968254,Brown,Linear,Brown,Rough,Stem,Yes,14,60.885715366524195,42.522489195233725
12153,Rice,Mosaic Virus,Madhya Pradesh,2021,49.41400335852934,57.86299479213433,Low,33.73931877278079,62.71186462201219,23.783678688353916,Black,Circular,Gray,Fuzzy,Flower,Partial,57,15.739751906777988,18.64710634900435
12154,Chilli,Powdery Mildew,Tamil Nadu,2023,96.91746280902358,36.543343827383396,Critical,27.291936167076333,30.50478461373278,134.17544502430206,Yellow,Linear,Gray,Fuzzy,Root,Partial,2,7.753551941089953,75.69681559332084
12155,Sugarcane,Wheat Head Scab,Tamil Nadu,2018,26.49910333089912,36.970732353637075,Medium,36.56076641716655,67.76849997381831,125.71622269793892,Yellow,Irregular,Black,Rough,Flower,Yes,49,37.40509141109028,86.34554724960398
12156,Rice,Late Blight,Uttar Pradesh,2018,9.362016052242927,82.89270367115546,Low,29.786604589697905,90.95558084080753,79.53016019402732,Black,Circular,Yellow,Smooth,Root,Yes,15,53.76587409978198,17.787004880749013
12157,Cotton,Downy Mildew,Rajasthan,2021,30.292579468925386,39.92989169155808,Medium,17.25101772056078,78.17846122649334,72.72052095168844,Green,Angular,Gray,Powdery,Flower,Partial,20,3.675140568236124,60.231750030499086
12158,Tomato,Leaf Rust,Haryana,2021,20.852818437230003,79.47227223840059,Medium,25.74255402258658,62.498181401649646,2.895069810552764,Green,Irregular,Yellow,Powdery,Leaf,No,6,74.01787914920645,84.03917779381136
12159,Garlic,Mosaic Virus,Gujarat,2021,26.31946959489705,11.560552860471722,Medium,20.69595158366026,51.807095757589096,23.06068395670222,Brown,Irregular,Yellow,Rough,Root,No,30,62.773822998402665,79.26178331719231
12160,Onion,Damping Off,Punjab,2020,71.77614907863382,65.64340387927815,Critical,16.349623787955288,77.22821935086158,129.9397431591162,Black,Circular,Gray,Powdery,Leaf,Partial,47,35.90454837017625,73.82846798174276
12161,Banana,Damping Off,Punjab,2019,97.21954745833409,49.944406664272236,Low,26.262778111870077,38.667144169228294,3.247470490698423,Yellow,Circular,Gray,Powdery,Stem,Partial,15,46.94674211929565,51.51790246244809
12162,Tomato,Early Blight,Maharashtra,2019,12.738083848393034,54.41727880241147,Medium,20.129358263879894,73.66771480747181,3.6432616400066564,Yellow,Linear,Brown,Smooth,Root,Partial,4,13.264167319250998,71.98328514700448
12163,Cotton,Anthracnose,West Bengal,2020,74.93789281961621,8.441240743691422,High,26.9573143631603,67.01233798147493,68.36967792061719,Reddish,Irregular,Black,Powdery,Root,Yes,59,49.37240413822648,59.07235435519499
12164,Ginger,Septoria Leaf Blotch,Tamil Nadu,2020,25.899449627194848,90.9192903556393,Medium,11.036944681925235,82.95222964428939,66.86661599849761,Green,Circular,Yellow,Fuzzy,Fruit,Partial,52,6.947920340900393,55.62327429854334
12165,Orange,Early Blight,Haryana,2020,64.20308422815756,9.86970287126022,Medium,17.215231977587486,88.23926130747233,113.44229823550668,Green,Angular,Brown,Fuzzy,Flower,Partial,6,80.86498915825861,65.20820922324228
12166,Rice,Early Blight,Haryana,2020,20.572264603777867,30.58794036065726,Low,12.335492832184105,82.72914638733127,83.60876394757555,Brown,Irregular,Red,Powdery,Stem,No,50,99.95820532099421,2.1052786996589856
12167,Soybean,Powdery Mildew,Madhya Pradesh,2021,18.314508486388192,0.6868635151122395,Medium,21.340451124072022,70.75765529283542,1.385200391347774,Yellow,Irregular,Brown,Fuzzy,Root,Partial,7,71.15127133049765,35.36165079486548
12168,Ginger,Powdery Mildew,Tamil Nadu,2022,80.36964683180284,4.844938543495506,High,20.193595123981066,87.83080279848262,197.942452025346,Green,Angular,Brown,Rough,Leaf,No,46,49.47169667537308,69.94541602304419
12169,Orange,Mosaic Virus,Haryana,2024,99.31341997639336,17.36685617518799,Low,19.137963327010638,37.97509699868811,64.33323306739125,Brown,Angular,Red,Fuzzy,Root,Yes,33,12.660582326727054,78.71248398417555
12170,Tomato,Early Blight,Gujarat,2021,75.63410300844099,52.45080913952021,High,39.892415397794544,49.39663399241125,36.277633632403905,Reddish,Irregular,Gray,Powdery,Root,Partial,46,26.456167945871588,85.19787291347978
12171,Ginger,Late Blight,Uttar Pradesh,2023,81.49866708770685,45.28996270913377,Critical,30.448489155823637,99.34290436351473,96.09160704754582,Black,Angular,Black,Rough,Flower,Yes,45,87.11090818931126,88.5138928976761
12172,Garlic,Late Blight,Rajasthan,2020,41.91020782352055,50.05155546678926,Medium,21.939344408034394,74.00408739528436,37.595875258828016,Yellow,Angular,Black,Powdery,Root,Partial,12,55.6078824659231,27.181291500074945
12173,Apple,Fusarium Wilt,Uttar Pradesh,2023,86.97411043672743,19.07948438033031,High,39.710852958484544,82.89641733559804,59.80026823968969,Yellow,Circular,Brown,Rough,Leaf,Yes,57,22.502728583071875,72.48288049751805
12174,Apple,Mosaic Virus,Tamil Nadu,2020,73.78779939111456,5.1099882256744,Critical,30.521273022689368,88.34087988370004,58.7377454929721,Black,Linear,Yellow,Smooth,Leaf,No,42,30.617460507914863,98.523121909864
12175,Onion,Late Blight,West Bengal,2024,45.648916860788006,64.23485574179732,Low,29.087800246065395,86.1008645881968,167.36814632116392,Green,Irregular,Black,Fuzzy,Leaf,No,10,49.92772068095852,40.236784401124204
12176,Soybean,Bacterial Leaf Blight,West Bengal,2024,70.54270730053983,20.72629121969496,Medium,24.369195209922694,82.12983185629878,13.134655958644558,Reddish,Irregular,Gray,Smooth,Leaf,Partial,59,89.27668655092846,1.686932150388365
12177,Sugarcane,Damping Off,Maharashtra,2024,63.81447878237345,19.16715384467442,High,39.84589045667359,84.86507239731961,136.03059136165524,Black,Circular,Black,Rough,Root,Partial,32,56.16255357417841,16.16033648060966
12178,Grape,Septoria Leaf Blotch,Madhya Pradesh,2020,31.6291039357654,33.36159539240332,Medium,22.476497404939536,31.803120207000003,32.763317334131,Black,Linear,Yellow,Fuzzy,Leaf,Partial,21,72.9582168561444,75.53513903908863
12179,Cabbage,Damping Off,Rajasthan,2021,6.474045428645258,54.91579363566668,Medium,10.991485440513035,90.86555595916886,1.7675022573928167,Green,Angular,Brown,Rough,Leaf,No,59,5.052040475647379,82.15170304542644
12180,Soybean,Brown Spot,Rajasthan,2022,52.86361150861774,42.98219261190221,Medium,31.853610657546238,45.437065872152935,189.15678160505166,Reddish,Irregular,Yellow,Powdery,Stem,Partial,31,28.50159699167967,50.529172559066396
12181,Mango,Bacterial Leaf Blight,Madhya Pradesh,2021,27.20188841952438,57.83994305477658,Medium,24.94546917028594,95.20275978622632,28.175406557035252,Reddish,Irregular,Black,Powdery,Root,Yes,54,29.92834884573834,13.858560424331422
12182,Grape,Early Blight,Uttar Pradesh,2021,71.8649417366668,0.8895373837665891,Medium,19.131169651341246,41.86984072454977,90.24544236548506,Green,Angular,Red,Powdery,Root,Yes,17,31.79255716822169,36.64058259084588
12183,Tomato,Late Blight,West Bengal,2020,44.42762798215831,61.00305494999459,Low,39.406269734353394,69.34864942078411,40.27484910535175,Yellow,Linear,Yellow,Smooth,Stem,Partial,32,17.83653785672992,70.37334153298896
12184,Wheat,Wheat Head Scab,Uttar Pradesh,2019,39.00334102593725,21.236001322758884,Critical,21.126926987467023,98.50073532184504,167.19219069533708,Brown,Angular,Gray,Fuzzy,Root,Yes,38,10.554693890068345,66.23126161696727
12185,Ginger,Brown Spot,Rajasthan,2023,24.28101821379198,67.6826484483959,High,10.84417895252803,36.655311903782355,39.36656886756313,Black,Linear,Brown,Smooth,Fruit,No,8,39.37021139351089,72.01345395749074
12186,Cotton,Leaf Rust,Maharashtra,2022,13.175257685370456,18.888362340406342,Critical,22.867892639030472,46.326829971854394,132.85122494038404,Reddish,Linear,Black,Fuzzy,Stem,Yes,28,21.213041103221673,44.64680896992197
12187,Rice,Leaf Rust,West Bengal,2024,27.100191646133453,22.439690635922602,Critical,15.578833880708979,79.83809396131035,68.04342130733876,Yellow,Linear,Black,Smooth,Leaf,Yes,21,88.08935669420374,78.73130950367369
12188,Corn,Botrytis,Punjab,2021,52.49395079154223,66.71607870992062,Low,26.57741987632425,65.18421304168791,84.90618526021166,Green,Circular,Gray,Fuzzy,Fruit,Yes,51,10.027350298083881,70.39417908567943
12189,Banana,Wheat Head Scab,Maharashtra,2020,98.02298400834873,39.84507332812791,Low,39.671901527311995,75.8911628718951,103.10533350796642,Reddish,Linear,Yellow,Smooth,Fruit,Yes,12,84.4873635296175,49.9492041016311
12190,Wheat,Botrytis,Madhya Pradesh,2022,19.32336514039472,99.49910151324175,Medium,24.168925637046993,66.9103756575044,23.945521773635914,Brown,Circular,Black,Smooth,Leaf,Partial,4,30.029027743031346,9.95374174881647
12191,Ginger,Mosaic Virus,Madhya Pradesh,2020,84.8495795954375,49.29283009104871,Low,34.898402171127614,67.16245910226645,18.233621974833845,Green,Angular,Gray,Powdery,Flower,Yes,11,18.65776031432994,20.911750100909998
12192,Corn,Wheat Head Scab,West Bengal,2023,51.35861989379964,76.07665935873283,High,18.43894375806699,88.2362491278626,48.619860136950855,Black,Circular,Red,Fuzzy,Fruit,Partial,44,86.37440520513007,89.94516710145818
12193,Mango,Leaf Rust,Maharashtra,2019,47.01814283557354,97.56634747218102,Medium,25.73192988232472,32.53121333496959,133.47886903242483,Brown,Angular,Yellow,Fuzzy,Stem,Yes,14,46.53466829156674,91.48977067001547
12194,Onion,Damping Off,Madhya Pradesh,2020,15.058172118536806,66.34714779009813,Low,25.376515233749185,62.77131566308646,155.83242858787315,Reddish,Circular,Gray,Fuzzy,Flower,Partial,13,39.77565933444516,86.07121182199174
12195,Chilli,Fusarium Wilt,Haryana,2018,95.60806831302378,70.13097080806877,Medium,22.015157827156052,70.01187916477437,7.5664186317850435,Green,Linear,Yellow,Rough,Root,No,53,12.196925432295169,33.79713891522223
12196,Ginger,Mosaic Virus,Tamil Nadu,2023,16.14129765825193,72.11991220271227,Medium,20.246236929728653,67.06161403358223,77.2290837015522,Green,Angular,Gray,Powdery,Stem,Partial,2,7.511164362246792,79.1329011411696
12197,Ginger,Brown Spot,Madhya Pradesh,2022,52.54816754428161,65.50487452697645,Low,28.418655651042283,88.87697455503815,171.153953757666,Green,Irregular,Black,Smooth,Fruit,Yes,55,54.436298394275575,63.33120274503528
12198,Corn,Septoria Leaf Blotch,Madhya Pradesh,2022,26.307552930635914,98.99466537883221,High,39.88448468877051,96.07031610201255,127.67741003840325,Yellow,Linear,Red,Fuzzy,Fruit,No,42,80.28659916858993,79.80336014420858
12199,Banana,Brown Spot,Gujarat,2018,40.521912311389016,28.311097899851617,Critical,26.754377309144793,51.263862560044394,32.91843593753183,Black,Angular,Yellow,Powdery,Flower,Yes,30,76.03425026562184,24.25164401889761
12200,Orange,Early Blight,Punjab,2022,42.53821637096856,43.0239887166949,Medium,38.16967117163388,69.29944550086907,129.51967505601255,Green,Irregular,Brown,Fuzzy,Stem,Yes,34,54.449643635089004,50.92484037247039
12201,Chilli,Downy Mildew,Tamil Nadu,2023,41.74364272964518,3.1062410088365353,Critical,27.034400588175107,75.52764969944675,21.137948573786037,Reddish,Linear,Red,Rough,Fruit,Yes,57,22.21623243829801,84.72141086536963
12202,Carrot,Septoria Leaf Blotch,Uttar Pradesh,2019,30.766680100975762,33.95765169101823,Low,31.208889210689417,49.74481041804252,124.93320188261185,Black,Circular,Black,Fuzzy,Stem,No,59,14.887675805599088,42.40374495610176
12203,Turmeric,Leaf Rust,West Bengal,2019,8.418128750559639,44.53430550223687,High,27.911139469837874,59.284305927076176,175.5738566497514,Brown,Angular,Black,Fuzzy,Leaf,Yes,23,33.2289658081767,84.98659599935853
12204,Corn,Wheat Head Scab,Rajasthan,2024,49.796418460374944,46.26536705200004,Critical,28.452550107840263,58.78520631991682,180.7017222038151,Brown,Linear,Brown,Fuzzy,Flower,No,36,4.871950409143477,67.38558667625357
12205,Ginger,Downy Mildew,Karnataka,2023,4.258223586525977,29.162810795296863,High,34.69394744095723,51.738913173206356,89.65164871042752,Black,Linear,Brown,Powdery,Leaf,No,59,22.92247191670238,85.99191443199891
12206,Cabbage,Botrytis,Gujarat,2023,34.295130048718256,36.36497252738345,Low,27.63669581426232,84.2646980933124,5.729811101963089,Green,Circular,Gray,Powdery,Root,No,59,62.409384137371504,31.87383050570024
12207,Sugarcane,Damping Off,Haryana,2019,18.419705399161767,12.630954698433113,Low,35.40448390533905,94.12288616879655,178.7867663965148,Green,Angular,Gray,Fuzzy,Flower,Yes,24,63.438709395390966,9.697164739035713
12208,Turmeric,Mosaic Virus,Tamil Nadu,2019,38.30575520738017,60.81171498036345,Critical,25.07625221389297,60.72615387941961,53.32509999859391,Green,Angular,Black,Rough,Fruit,Yes,47,88.03789390211091,16.845367149886247
12209,Carrot,Fusarium Wilt,Tamil Nadu,2022,53.2703479024372,70.18333559186254,Low,36.09978367672633,57.743797649211785,69.97646481337536,Yellow,Angular,Red,Smooth,Root,No,38,16.65010612128892,14.714512587024009
12210,Grape,Septoria Leaf Blotch,Tamil Nadu,2023,23.213345425692467,20.675334468030037,High,35.75716578114917,69.16920894216778,92.26772443324653,Yellow,Irregular,Brown,Powdery,Root,Partial,30,32.39674209205678,53.644092451068104
12211,Carrot,Late Blight,Karnataka,2018,1.5492779330790851,87.2870169272112,Medium,25.01552614110153,80.6475888685842,167.80005414591233,Reddish,Angular,Black,Fuzzy,Stem,Yes,35,9.27182817792993,25.02819716932767
12212,Cabbage,Septoria Leaf Blotch,Uttar Pradesh,2021,1.4199797527102542,98.53432582271061,Low,20.151450667790357,87.44772958253608,53.21951100374576,Brown,Angular,Black,Smooth,Fruit,Yes,46,82.01238367203119,97.73271524584814
12213,Sugarcane,Fusarium Wilt,Gujarat,2020,27.179223244118354,32.05869962912585,Low,37.08430900996232,97.65762369501968,66.19179722704209,Green,Circular,Black,Powdery,Leaf,No,42,39.000439560789204,35.80880797435252
12214,Ginger,Damping Off,Karnataka,2020,45.69709480920076,0.2610407512489481,Medium,37.82832266170913,40.57623318680851,11.990522798288117,Green,Linear,Brown,Smooth,Fruit,No,3,67.4745177686724,43.41551970444625
12215,Chilli,Anthracnose,Gujarat,2019,40.99452189346763,75.63869479346329,Medium,34.411206954713066,38.341560081610396,114.43379941635715,Black,Circular,Red,Rough,Root,Partial,33,8.247273950033252,87.45626476431096
12216,Potato,Mosaic Virus,Haryana,2021,94.77153119081314,23.714444734101278,Critical,19.06392241223142,30.977575771872164,165.78872893037138,Green,Angular,Red,Rough,Flower,Yes,9,38.0824627043339,1.1503486033900612
12217,Onion,Fusarium Wilt,Madhya Pradesh,2021,55.00950382573956,13.449329103694078,Medium,36.205227015085654,61.520413334167955,80.50165421603211,Reddish,Linear,Black,Rough,Stem,No,44,54.340027057076554,10.490973038234975
12218,Mango,Early Blight,Gujarat,2019,35.671512536108615,32.78140022802053,High,39.31180371923134,32.256333392280965,194.17392041837664,Black,Angular,Black,Powdery,Flower,No,6,4.432913392046755,27.530898422046835
12219,Grape,Late Blight,Haryana,2023,82.65466557378728,10.046396482507276,Medium,22.227602828039977,58.74622549840184,30.95566766288973,Black,Angular,Black,Fuzzy,Root,Yes,23,82.34206619396176,52.599837538403236
12220,Rice,Bacterial Leaf Blight,Haryana,2021,92.97214033557812,13.192748563156973,Medium,19.09522286329302,64.54303375113446,189.14065110718732,Reddish,Circular,Brown,Smooth,Flower,Yes,59,66.2331023107622,16.69744009627655
12221,Ginger,Bacterial Leaf Blight,West Bengal,2022,96.2728155163074,1.9954177299226283,Medium,27.1659932438546,79.45948388156495,69.4119432039749,Black,Irregular,Yellow,Rough,Fruit,No,4,13.114963980909543,80.55116655760618
12222,Wheat,Mosaic Virus,Maharashtra,2022,71.11634478600247,86.5864444740779,Medium,22.897197777616135,91.6683152708075,12.718991508006239,Yellow,Irregular,Gray,Rough,Root,No,20,72.51637413592223,27.537431213607423
12223,Soybean,Downy Mildew,West Bengal,2022,16.290204365587147,98.30755836910457,Low,19.577024457987665,86.15429990406935,62.28026321221844,Yellow,Irregular,Red,Rough,Stem,Yes,0,21.82028479691278,72.04862168042646
12224,Apple,Damping Off,Punjab,2020,2.4313177822201104,63.944760338048,Critical,24.623365679089737,97.21176669622791,47.447442691618534,Green,Irregular,Yellow,Powdery,Flower,Partial,42,13.525789038578962,0.8910640787525015
12225,Corn,Mosaic Virus,Madhya Pradesh,2018,6.479412766558889,63.34784750928473,Critical,16.416799070142982,66.48572321763444,55.842435440409076,Reddish,Angular,Brown,Smooth,Root,Partial,10,92.50425475773154,83.73785797686311
12226,Carrot,Fusarium Wilt,West Bengal,2021,42.09785495786171,42.247726846985316,Medium,36.76654828780681,69.1780345772381,165.3802155189758,Yellow,Linear,Black,Powdery,Leaf,Yes,24,33.14320967201143,60.62777934198947
12227,Potato,Fusarium Wilt,Tamil Nadu,2020,68.87209227905846,3.211668448057565,Critical,24.394875078753515,42.11600600801622,52.86227470262681,Reddish,Angular,Yellow,Smooth,Stem,No,38,38.846851521405036,20.023643555872262
12228,Wheat,Septoria Leaf Blotch,West Bengal,2024,61.34202920155706,8.209215524003033,High,12.693760528777444,97.05774025112741,21.856391086650383,Black,Linear,Yellow,Powdery,Stem,No,0,39.86099938534383,13.959028140700337
12229,Soybean,Powdery Mildew,Uttar Pradesh,2024,33.84404952331542,90.7883314547871,Low,38.15816813363013,83.35660002529113,136.97363648484838,Green,Angular,Gray,Rough,Root,Yes,55,86.85328622908891,28.916208551774414
12230,Ginger,Mosaic Virus,Gujarat,2024,61.25890155761896,44.70009731204669,Critical,38.591256128737385,42.68605399813002,114.04774957642039,Yellow,Angular,Red,Smooth,Leaf,Yes,27,58.59347966521343,47.374883792986346
12231,Onion,Early Blight,Rajasthan,2019,66.20885996021644,86.93174772153883,Low,37.22542606366264,45.99296396878047,101.04674885974538,Reddish,Angular,Red,Smooth,Flower,Yes,16,47.366708958167706,71.32649701771435
12232,Grape,Leaf Rust,Uttar Pradesh,2021,17.153788924808367,87.60928417836494,Low,27.025690202300908,70.63317028501186,35.81667711473124,Reddish,Angular,Red,Smooth,Leaf,No,36,52.79627984849415,53.549993531544374
12233,Mango,Wheat Head Scab,Karnataka,2018,71.35868481415419,97.39352048944374,High,28.26241037893282,46.818606648896335,187.24238879143277,Yellow,Angular,Red,Fuzzy,Flower,No,31,17.32058116008227,37.58365353622054
12234,Cotton,Anthracnose,Rajasthan,2020,47.79752339297949,19.081013207344597,Low,21.072110570224144,53.083526412369736,166.68664275720414,Green,Irregular,Black,Rough,Fruit,Partial,5,37.920015326393376,44.68222968006054
12235,Onion,Powdery Mildew,West Bengal,2018,76.84064301844137,33.531409248358074,Medium,23.87994693958401,57.40528369607357,115.86184632999365,Reddish,Circular,Black,Smooth,Leaf,Yes,54,12.578926277781655,10.38298807996496
12236,Mango,Wheat Head Scab,Tamil Nadu,2023,26.895133602512743,85.53446948649017,High,12.61813367960112,72.79834810172588,83.82903153873073,Brown,Circular,Yellow,Fuzzy,Flower,Yes,51,0.5483959933512583,40.986813592704166
12237,Corn,Damping Off,Punjab,2021,43.05932510432625,19.750475583289766,Medium,35.42911881755859,94.38084613320703,150.97573136698907,Black,Irregular,Brown,Rough,Flower,No,50,23.051232990078052,89.6990927719889
12238,Ginger,Damping Off,Haryana,2024,93.34208711932415,64.26022873237851,Medium,24.11834818712033,98.39971195282989,85.35306455745946,Yellow,Circular,Yellow,Powdery,Root,Yes,29,5.500625905864176,16.358423776774124
12239,Mango,Leaf Rust,Uttar Pradesh,2022,75.37467907381948,67.60506452805915,Critical,13.6855298014559,83.42083527218693,187.59249859569113,Brown,Irregular,Brown,Fuzzy,Root,Partial,27,65.3934269834887,76.26402614152597
12240,Wheat,Leaf Rust,Tamil Nadu,2020,22.986717901841345,21.823837263147293,Critical,39.791725772228205,48.06168504717563,46.131745368680455,Reddish,Circular,Gray,Powdery,Root,Yes,25,57.06861185621336,8.043830279545327
12241,Tomato,Anthracnose,Gujarat,2023,96.14213176688105,77.31477801065682,Low,27.659034262695556,51.89206705457261,14.31625973819064,Yellow,Irregular,Yellow,Smooth,Stem,Yes,57,90.90078795711526,43.06603812901817
12242,Potato,Septoria Leaf Blotch,Tamil Nadu,2018,77.49424023239504,78.22260783879862,Medium,37.93742140290701,72.0335388799313,106.43709223720832,Reddish,Linear,Red,Fuzzy,Stem,Yes,39,4.230090178392865,71.20136728608603
12243,Apple,Wheat Head Scab,Karnataka,2023,99.70941170882489,22.68950168220734,High,30.471564503449354,32.987483757201424,88.2783505817772,Yellow,Circular,Brown,Smooth,Fruit,Partial,8,78.18075317269985,97.26163104741717
12244,Carrot,Wheat Head Scab,Rajasthan,2021,44.6689405970325,61.467573668290676,High,36.97937640918516,41.94638596366444,92.78670909666617,Reddish,Angular,Brown,Rough,Root,No,30,87.18181600051271,87.86627492027571
12245,Turmeric,Damping Off,Uttar Pradesh,2024,17.572310011793203,88.86619193926717,Medium,31.32714126900998,79.72367815528949,181.81309500608538,Black,Linear,Black,Fuzzy,Fruit,Partial,40,27.66931525752088,71.8097305599904
12246,Turmeric,Fusarium Wilt,Uttar Pradesh,2024,36.19182338983767,22.483580957578805,Low,25.503404434441087,84.0562309853395,119.3411110953799,Reddish,Irregular,Black,Smooth,Stem,Partial,58,0.15633636307690324,7.621680513333695
12247,Carrot,Damping Off,West Bengal,2024,69.71241639612612,60.48331427205578,Critical,39.16152706343042,52.88471922990998,96.43701491747356,Brown,Linear,Gray,Fuzzy,Flower,No,56,38.94879155649432,49.27762885272075
12248,Banana,Mosaic Virus,Tamil Nadu,2024,68.78442908888397,97.55484361859072,High,10.80233440906214,46.24288185981566,129.27241022215807,Reddish,Linear,Gray,Powdery,Root,No,44,76.1605985670807,93.71018887588943
12249,Apple,Downy Mildew,Tamil Nadu,2018,62.88603926786425,24.470783702876815,Medium,10.295671924373652,56.33885334130652,59.466407321575666,Brown,Circular,Black,Smooth,Fruit,No,43,63.59088464971819,1.9080664362456812
12250,Chilli,Brown Spot,West Bengal,2020,4.559806100841801,20.924983719594238,Critical,34.30885851988906,56.39944341627729,46.24397852415838,Yellow,Irregular,Brown,Rough,Stem,Yes,21,7.2521130031960475,87.13678684579
12251,Ginger,Powdery Mildew,Haryana,2018,21.10866602720689,47.86330218059605,Medium,18.461269370886868,55.10101308531186,0.2819419921670008,Black,Irregular,Brown,Fuzzy,Flower,No,53,78.65212939257273,85.93134922681045
12252,Mango,Brown Spot,Tamil Nadu,2023,49.3234084027098,74.3035012521541,High,14.835134364606981,64.3448269796857,158.27185865653834,Reddish,Circular,Brown,Smooth,Fruit,No,29,38.16787012947229,20.999869668684656
12253,Soybean,Septoria Leaf Blotch,Maharashtra,2018,67.90377282755024,43.154288111816015,Medium,37.728755212221316,85.01399160188882,0.676918046537911,Yellow,Linear,Yellow,Rough,Root,Partial,2,87.59433707223285,26.828215947714583
12254,Carrot,Bacterial Leaf Blight,Gujarat,2019,37.03056076979983,62.53802080315377,Low,36.597448194198456,90.13195392293338,48.20116975020001,Brown,Irregular,Black,Smooth,Fruit,No,39,23.633013578267903,80.12009080574536
12255,Wheat,Downy Mildew,Gujarat,2022,23.86581732096429,2.2863086700498014,Low,21.237725600544817,36.4892492395476,13.421000586112598,Reddish,Irregular,Gray,Smooth,Leaf,Yes,44,44.9402969845013,24.363902760684308
12256,Soybean,Anthracnose,Gujarat,2021,5.94971829416453,7.473909673472046,High,35.780545564587456,61.4483755830465,94.86769242112902,Brown,Irregular,Gray,Smooth,Leaf,Partial,50,40.34265724341057,70.26106666018586
12257,Potato,Mosaic Virus,Haryana,2021,49.303460757713424,15.924387991319472,Low,23.676528445118233,71.22738749806581,161.950584366394,Black,Irregular,Red,Powdery,Leaf,Partial,29,10.326108959498725,17.830917353136766
12258,Grape,Wheat Head Scab,Uttar Pradesh,2021,73.95102332587669,69.7930276723309,Medium,33.26812454798326,87.19846321335228,92.092102490125,Yellow,Irregular,Yellow,Powdery,Stem,No,35,75.76141427842703,55.241728348901134
12259,Ginger,Damping Off,Haryana,2018,42.38733473013444,73.23828560610926,Medium,13.975601212122669,40.15481280497838,106.2537902850577,Yellow,Angular,Yellow,Powdery,Leaf,Yes,53,48.75491089087295,98.46034613035145
12260,Wheat,Downy Mildew,West Bengal,2020,17.494384476039237,7.985672826932232,Critical,17.281241894632707,63.504728817166644,48.03482823631073,Green,Circular,Gray,Powdery,Fruit,Partial,3,42.576445344958515,22.38221254964763
12261,Garlic,Septoria Leaf Blotch,Rajasthan,2018,60.55794107218689,37.442150353540946,High,39.96533566426891,33.60439328958745,78.12808262731738,Black,Angular,Yellow,Smooth,Leaf,No,35,93.40674795701581,33.166931080126396
12262,Tomato,Brown Spot,Tamil Nadu,2020,93.91747384957957,75.91399569975663,High,19.97344695102904,86.92030377499592,57.54274008040126,Brown,Irregular,Black,Fuzzy,Flower,Yes,32,5.624289110363634,27.0366459897468
12263,Cabbage,Leaf Rust,West Bengal,2023,8.150362941585188,54.79994561264422,High,30.61260538147069,92.36418884537731,172.23625524229038,Reddish,Circular,Yellow,Fuzzy,Leaf,No,7,3.5201670413697372,88.53303210970365
12264,Ginger,Early Blight,Tamil Nadu,2019,5.838526193857085,41.5507931281617,Medium,37.08102000397572,56.87294963612687,174.9179324359334,Green,Linear,Black,Smooth,Flower,Partial,43,84.84923186872282,74.74561805630351
12265,Onion,Botrytis,Karnataka,2022,61.429206164731944,8.801356513092355,Medium,31.686599039962747,76.42301305864149,105.8582711860635,Yellow,Linear,Gray,Powdery,Flower,No,32,56.37052059203456,43.657345419513796
12266,Wheat,Fusarium Wilt,Madhya Pradesh,2022,60.90225710841914,65.45364285104077,High,28.02130841947476,63.16706614233175,155.89308249277505,Brown,Circular,Red,Powdery,Root,No,24,57.425514318467975,29.77938275056028
12267,Ginger,Powdery Mildew,Karnataka,2024,3.5322238442659804,65.40575069652597,Medium,13.791333299639241,51.46438354875113,167.02956234420301,Brown,Circular,Yellow,Fuzzy,Root,Yes,32,11.047299599057315,57.657660020186775
12268,Soybean,Anthracnose,Maharashtra,2024,35.403374852422786,49.79662870108176,High,15.397813589870836,99.57125028095545,178.15044117751188,Reddish,Angular,Red,Rough,Root,Yes,21,87.69132874914463,7.6981543604731195
